item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT
142	Blessed Platemail Vest	What the good guys wear...	Coraza bendecida	lo que llevan los buenos...	Освящённая латная кираса	То, что носят хорошие парни...	Couraça de Placa Abençoado	O que os bonzinhos vestem...	Gesegneter Harnisch	Was die guten Jungs tragen...	Błogosławiony płytowy pancerz	To co noszą dobrzy goście...	Požehnáná plátová zbroj - Vesta	Co nosí dobří chlápci...	Kutsanmış Platemail Vest	Ne iyi adamlar giyer ...	Corazza benedetta	Quello che indossano i bravi ragazzi...
143	Blessed Platemail Leggings	Even pants can be righteous.	Grebas de Coraza Bendecidas	hasta los pantalones pueden ser sagrados	Освящённые латные штаны	Даже штаны могут быть праведными.	Calças de Placa Abençoadas	Até as calças podem ser sagradas.	Gesegnete Panzerhose	Sogar Hosen können rechtschaffen sein.	Błogosławione płytowe nogawice	Nawet spodnie mogą być prawe.	Požehnáná plátová zbroj - Kalhoty	I kalhoty mohou být poctivé.	Blessed Platemail Leggings	Pantolonlar bile dürüst olabilir.	Gambali di piastre benedetti	Anche i pantaloni possono essere santi
144	Blessed Platemail Gauntlets	Smack or bless, your choice.	Guanteletes Bendecidos	golpea o bendice, tú decides	Освящённые латные наручи	Врежь или благослови, на твой выбор.	Braceletes de Placa Abençoados	Golpeie ou abençoe, sua escolha.	Gesegnete Panzerhandschuhe	Zuschlagen oder segnen, deine Entscheidung.	Błogosławione płytowe rękawice	Przywal lub błogosław, Twój wybór.	Požehnáná plátová zbroj - Rukavice	Facka či požehnání, tvůj výběr.	Kutsanmış Platin Kurşun Elbiseleri	Tokatlayın ya da kutsayın, sizin tercihiniz.	Guanti di piastre benedetti	Schiaffo o benedizione, a te la scelta
145	Blessed Platemail Boots	Perfect for kicking the ass of evil!	Botas de Coraza Bendecidas	perfecto para patear el trasero del mal!	Освящённые латные сапоги	Отлично подходит для пинка злу под зад!	Botas de Placa Abençoadas	Perfeitas para chutar a bunda do mal!	Gesegnete Panzerstiefel	Perfekt, um dem Bösen in den Hintern zu treten.	Błogosławione płytowe buty	Idealne do kopania tyłków zła!	Požehnáná plátová zbroj - Boty	Skvělé pro nakopání zla do zadku!	Kutsanmış Platemail Boots	Kötülerin kıçını tekmelemede mükemmeldir!	Stivali di piastre benedetti	Perfetti per dar calci in culo al male!
146	Assassin's Cuirass	Light and flexible dark leather armor.	Peto de Asesino	Armadura ligera y flexible	Кираса убийцы	Лёгкая и гибкая броня из тёмной кожи.	Peitoral de Assassino	Armadura leve e flexível.	Kürass der Assassinen	Leichte und flexible Rüstung aus dunklem Leder.	Kirys zabójcy	Lekki i elastyczny pancerz z ciemnej skóry.	Asasinský Kyrys	Lehká a ohebná zbroj z tmavé kůže.	Katilin Zırhı	Hafif ve esnek koyu renkli deri zırh	Corazza dell'Assassino	Armatura leggera e flessibile di cuoio scuro
147	Assassin's Leggings	Light and flexible dark leather armor.	Grebas de Asesino	Armadura ligera y flexible	Поножи убийцы	Лёгкая и гибкая броня из тёмной кожи.	Calça de Assassino	Armadura leve e flexível.	Hose der Assassinen	Leichte und flexible Rüstung aus dunklem Leder.	Nogawice zabójcy	Lekki i elastyczny pancerz z ciemnej skóry.	Asasinské Kamaše	Lehká a ohebná zbroj z tmavé kůže.	Katilin Baldır Zırhı	Hafif ve esnek koyu renkli deri zırh	Gambali dell'Assassino	Armatura leggera e flessibile di cuoio scuro
148	Assassin's Gauntlets	Light and flexible dark leather armor.	Guanteletes de Asesino	Armadura ligera y flexible	Наручи убийцы	Лёгкая и гибкая броня из тёмной кожи.	Braceletes de Assassino	Armadura leve e flexível.	Handschuhe der Assassinen	Leichte und flexible Rüstung aus dunklem Leder.	Rękawice zabójcy	Lekki i elastyczny pancerz z ciemnej skóry.	Asasinské Rukavice	Lehká a ohebná zbroj z tmavé kůže.	Katil Eldiveni	Hafif ve esnek koyu renkli deri zırh	Guanti dell'Assassino	Armatura leggera e flessibile di cuoio scuro
149	Assassin's Boots	Light and flexible dark leather armor.	Botas de Asesino	Armadura ligera y flexible	Сапоги убийцы	Лёгкая и гибкая броня из тёмной кожи.	Botas de Assassino	Armadura leve e flexível.	Stiefel der Assassinen	Leichte und flexible Rüstung aus dunklem Leder.	Buty zabójcy	Lekki i elastyczny pancerz z ciemnej skóry.	Asasinské Boty	Lehká a ohebná zbroj z tmavé kůže.	Katil Çizmesi	Hafif ve esnek koyu renkli deri zırh	Stivali dell'Assassino	Armatura leggera e flessibile di cuoio scuro
150	Assassin's Hood	Light and flexible dark leather armor.	Capucha de Asesino	Armadura ligera y flexible	Капюшон убийцы	Лёгкая и гибкая броня из тёмной кожи.	Capuz de Assassino	Armadura leve e flexível.	Haube der Assassinen	Leichte und flexible Rüstung aus dunklem Leder.	Kaptur zabójcy	Lekki i elastyczny pancerz z ciemnej skóry.	Asasinská Kápě	Lehká a ohebná zbroj z tmavé kůže.	Katil Kapşonu	Hafif ve esnek koyu renkli deri zırh	Cappuccio dell'Assassino	Armatura leggera e flessibile di cuoio scuro
151	Legion Breastplate	"Mercian plate is considered the best; judging by this piece,  it really is."	Coraza de la Legión	La coraza de Mercia tiene fama de ser la mejor... Viendo esta armadura no lo dudas.	Нагрудник Легионера	Мерсийская броня считается лучшей. Судя по этой части, так оно и есть.	Peitoral de Placa da Legião	"Placas Mercianas é considerada a melhor; Julgando por essa peça, realmente é."	Legionärsbrustpanzer	Mercianische Panzerungen gelten als die besten. Diesem Teil nach zu urteilen, stimmt das auch.	Napierśnik Legionu	Mercjańskie opancerzenie uznawane jest za najlepsze. Oceniając po tym przedmiocie, to prawda.	Legionářský Kyrys	Mercijské pláty jsou považovány za nejlepší. Soudě dle tohoto kousku, opravdu jsou.	Lejyoner Göğüs Zırhı	Mercia zırhlarının en iyisi olduğu söylenir. Buna bakarsak, gerçekten öyle.	Corazza della legione	Le corazze della Mercia sono note come le migliori... da questo pezzo sembra di si
152	Legion Leggings	"Mercian plate is considered the best; judging by this piece,  it really is."	Grebas de la Legión	La coraza de Mercia tiene fama de ser la mejor... Viendo esta armadura no lo dudas.	Поножи Легионера	Мерсийская броня считается лучшей. Судя по этой части, так оно и есть.	Calças da Legião	"Placas Mercianas é considerada a melhor; Julgando por essa peça, realmente é."	Legionärshose	Mercianische Panzerungen gelten als die besten. Diesem Teil nach zu urteilen, stimmt das auch.	Nogawice Legionu	Mercjańskie opancerzenie uznawane jest za najlepsze. Oceniając po tym przedmiocie, to prawda.	Legionářské Kamaše	Mercijské pláty jsou považovány za nejlepší. Soudě dle tohoto kousku, opravdu jsou.	Lejyoner Bacak Zırhı	Mercia zırhlarının en iyisi olduğu söylenir. Buna bakarsak, gerçekten öyle.	Gambali della legione	Le corazze della Mercia sono note come le migliori... da questo pezzo sembra di si
153	Legion Gauntlets	"Mercian plate is considered the best; judging by this piece,  it really is."	Guanteletes de la Legión	La coraza de Mercia tiene fama de ser la mejor... Viendo esta armadura no lo dudas.	Наручи Легионера	Мерсийская броня считается лучшей. Судя по этой части, так оно и есть.	Manoplas da Legião	"Placas Mercianas é considerada a melhor; Julgando por essa peça, realmente é."	Legionärshandschuhe	Mercianische Panzerungen gelten als die besten. Diesem Teil nach zu urteilen, stimmt das auch.	Rękawice Legionu	Mercjańskie opancerzenie uznawane jest za najlepsze. Oceniając po tym przedmiocie, to prawda.	Legionářské Rukavice	Mercijské pláty jsou považovány za nejlepší. Soudě dle tohoto kousku, opravdu jsou.	Lejyoner Eldiveni	Mercia zırhlarının en iyisi olduğu söylenir. Buna bakarsak, gerçekten öyle.	Guanti della legione	Le corazze della Mercia sono note come le migliori... da questo pezzo sembra di si
154	Legion Boots	"Mercian plate is considered the best; judging by this piece,  it really is."	Botas de la Legión	La coraza de Mercia tiene fama de ser la mejor... Viendo esta armadura no lo dudas.	Сапоги Легионера	Мерсийская броня считается лучшей. Судя по этой части, так оно и есть.	Botas da Legião	"Placas Mercianas é considerada a melhor; Julgando por essa peça, realmente é."	Legionärsstiefel	Mercianische Panzerungen gelten als die besten. Diesem Teil nach zu urteilen, stimmt das auch.	Buty Legionu	Mercjańskie opancerzenie uznawane jest za najlepsze. Oceniając po tym przedmiocie, to prawda.	Legionářské Boty	Mercijské pláty jsou považovány za nejlepší. Soudě dle tohoto kousku, opravdu jsou.	Lejyoner Botu	Mercia zırhlarının en iyisi olduğu söylenir. Buna bakarsak, gerçekten öyle.	Stivali della legione	Le corazze della Mercia sono note come le migliori... da questo pezzo sembra di si
155	Legion Helm	"Mercian plate is considered the best; judging by this piece,  it really is."	Yelmo de la Legión	La coraza de Mercia tiene fama de ser la mejor... Viendo esta armadura no lo dudas.	Шлем Легионера	Мерсийская броня считается лучшей. Судя по этой части, так оно и есть.	Elmo da Legião	"Placas Mercianas é considerada a melhor; Julgando por essa peça, realmente é."	Legionärshelm	Mercianische Panzerungen gelten als die besten. Diesem Teil nach zu urteilen, stimmt das auch.	Hełm Legionu	Mercjańskie opancerzenie uznawane jest za najlepsze. Oceniając po tym przedmiocie, to prawda.	Legionářská Helma	Mercijské pláty jsou považovány za nejlepší. Soudě dle tohoto kousku, opravdu jsou.	Lejyoner Miğferi	Mercia zırhlarının en iyisi olduğu söylenir. Buna bakarsak, gerçekten öyle.	Elmo della legione	Le corazze della Mercia sono note come le migliori... da questo pezzo sembra di si
156	Velites Chain Shirt	Worn by the Legions' elite scouts. 	Cota de mallas Velites	Usado por exploradores de élite de la Legión	Кольчуга Велита	Носят элитные разведчики Легиона.	Camisa de Malha dos Velites	Vestida pelos batedores de elite da Legião.	Kettenhemd der Veliten	Von den Elite-Kundschaftern der Legionäre getragen.	Kolczy pancerz Velites	W ekwipunku elitarnych zwiadowców Legionu	Brň Velitů - Košile	Nošena elitními zvědy Legie.	Veliteslerin Zincir Göğüs Zırhı	Lejyoner'lerin seçkin izcileri tarafından giyilir.	Giaco di maglia Velites	Indossato dagli esploratori d'elite della Legione
157	Velites Chain Leggings	Worn by the Legions' elite scouts. 	Grebas de mallas Velites	Usado por exploradores de élite de la Legión	Краги Велита	Носят элитные разведчики Легиона.	Calça de Malha dos Velites	Vestida pelos batedores de elite da Legião.	Kettenhose der Veliten	Von den Elite-Kundschaftern der Legionäre getragen.	Kolcze nogawice Velites	W ekwipunku elitarnych zwiadowców Legionu	Brň Velitů - Kamaše	Nošena elitními zvědy Legie.	Veliteslerin Zincir Bacak Zırhı	Lejyoner'lerin seçkin izcileri tarafından giyilir.	Gambali di maglia Velites	Indossato dagli esploratori d'elite della Legione
158	Velites Chain Gauntlets	Worn by the Legions' elite scouts. 	Brazales de mallas Velites	Usado por exploradores de élite de la Legión	Наручи Велита	Носят элитные разведчики Легиона.	Braceletes de Malha dos Velites	Vestida pelos batedores de elite da Legião.	Kettenhandschuhe der Veliten	Von den Elite-Kundschaftern der Legionäre getragen.	Kolcze rękawice Velites	W ekwipunku elitarnych zwiadowców Legionu	Brň Velitů - Rukavice	Nošena elitními zvědy Legie.	Veliteslerin Zincir Eldiveni	Lejyoner'lerin seçkin izcileri tarafından giyilir.	Guanti di maglia Velites	Indossato dagli esploratori d'elite della Legione
159	Velites Chain Boots	Worn by the Legions' elite scouts. 	Botas de mallas Velites	Usado por exploradores de élite de la Legión	Сапоги Велита	Носят элитные разведчики Легиона.	Botas de Malha dos Velites	Vestida pelos batedores de elite da Legião.	Kettenstiefel der Veliten	Von den Elite-Kundschaftern der Legionäre getragen.	Kolcze buty Velites	W ekwipunku elitarnych zwiadowców Legionu	Brň Velitů - Boty	Nošena elitními zvědy Legie.	Veliteslerin Zincir Botları	Lejyoner'lerin seçkin izcileri tarafından giyilir.	Stivali di maglia Velites	Indossato dagli esploratori d'elite della Legione
160	Velites Chain Coif	Worn by the Legions' elite scouts. 	Casco de mallas Velites	Usado por exploradores de élite de la Legión	Шлем Велита	Носят элитные разведчики Легиона.	Coifa de Malha dos Velites	Vestida pelos batedores de elite da Legião.	Kettenhaube der Veliten	Von den Elite-Kundschaftern der Legionäre getragen.	Kolczy kaptur Velites	W ekwipunku elitarnych zwiadowców Legionu	Brň Velitů - Čepka	Nošena elitními zvědy Legie.	Veliteslerin Zincir Miğferi	Lejyoner'lerin seçkin izcileri tarafından giyilir.	Camaglio Velites	Indossato dagli esploratori d'elite della Legione
161	Blessed Platemail Helm	Wear this to dissipate all evil thoughts... Except pride.	Yelmo Bendecido	Disipa todos los pensamientos malignos... Excepto la soberbia.	Освящённый латный шлем	Надень, чтобы изгнать все дурные помыслы... Кроме гордости.	Elmo de Placa Abençoado	Vista isso para dissipar todos pensamentos malignos... exceto orgulho.	Gesegneter Panzerhelm	Trage ihn, um alle bösen Gedanken zu zerstreuen... außer Stolz.	Błogosławiony płytowy hełm	Noś, aby rozproszyć wszystkie złe myśli... Oprócz dumy.	Požehnaná Plátová Helma	Toto nos pro rozptýlení všech zlých myšlenek... Kromě hrdosti.	Kutsal Plaka Miğfer	Tüm kötü düşünceleri uzaklatırmak için bunu giyin... Gurur dışında.	Elmo benedetto	Indossalo per scacciare pensieri malvagi... eccetto l'orgoglio
162	Myrosian Breastplate	Myros was a land of fabled blacksmiths, the finest in the Empire.	Coraza de Myros	Myros tenía fama de tener los mejores herreros en el gran Imperio.	Мирозианский нагрудник	Мирос был землёй знаменитых кузнецов, лучших во всей Империи.	Peitoral de Placa Myrosiana	Myros era uma terra de ferreiros lendários, os melhores do Império.	Myrosischer Brustpanzer	Myros war ein Land von sagenumwobenen Schmieden, den besten im gesamten Reich.	Myrosjański napierśnik	Myrosja była ojczyzną legendarnych kowali, najlepszych w Imperium.	Myrosiánský Kyrys	Myros byla země legendárních kovářů, těch nejlepších v Impériu.	Myrosian Göğüs Zırhı	Myros, imparatorluğun en iyi demircilerinin bulunduğu efsanevi bir diyardı.	Corazza Mirosiana	Myros era una terra di fabbri favolosi, i migliori dell'Impero
